Date,Price,Open,High,Low,,
2/8/2018,83.005,82.915,83.375,82.905,,
2/7/2018,82.915,83.005,83.375,82.915,,
2/6/2018,83.075,82.955,83.335,82.955,,
2/5/2018,82.995,83.005,83.375,82.995,,
2/2/2018,83.005,83.145,83.145,82.675,,
2/1/2018,82.995,82.995,83.375,82.675,,
1/31/2018,82.995,82.995,83.375,82.675,,
1/30/2018,82.995,83.005,83.375,82.675,,
1/29/2018,83.005,82.995,83.375,82.995,,
1/26/2018,82.995,83.005,83.095,82.995,,
1/25/2018,83.005,83.005,83.325,82.675,,
1/24/2018,83.005,82.995,83.325,82.995,,
1/23/2018,83.085,82.985,83.345,82.695,,
1/22/2018,82.965,82.925,83.325,82.895,,
1/19/2018,82.925,82.885,82.925,82.615,,
1/18/2018,82.885,82.935,83.225,82.835,,
1/17/2018,82.805,83.025,83.355,82.805,,
1/16/2018,82.895,82.915,83.225,82.845,,
1/15/2018,82.915,82.875,83.225,82.875,,
1/12/2018,82.875,82.865,82.885,82.845,,
1/11/2018,82.865,82.865,83.225,82.845,,
1/10/2018,82.865,82.855,83.305,82.755,,
1/9/2018,82.855,82.825,83.305,82.825,,
1/8/2018,82.825,82.805,83.305,82.805,,
1/5/2018,82.805,82.795,82.915,82.775,,
1/4/2018,82.795,82.795,83.295,82.795,,
1/3/2018,82.795,82.795,83.295,82.795,,
1/2/2018,82.795,82.775,83.275,82.665,,
1/1/2018,82.775,82.775,83.275,82.775,,
12/29/2017,82.775,82.805,82.805,82.605,,
12/28/2017,82.805,82.795,83.275,82.665,,
12/27/2017,82.795,82.805,83.275,82.565,,
12/26/2017,82.805,82.785,83.275,82.565,,
12/25/2017,82.785,82.785,82.785,82.785,,
12/22/2017,82.785,82.775,82.785,82.565,,
12/21/2017,82.65,82.8,83.36,82.65,,
12/20/2017,82.755,82.705,83.275,82.625,,
12/19/2017,82.67,82.74,83.27,82.58,,
12/18/2017,82.915,82.665,83.225,82.665,,
12/15/2017,82.665,82.605,82.675,82.595,,
12/14/2017,82.605,82.575,83.075,82.565,,
12/13/2017,82.575,82.595,83.075,82.445,,
12/12/2017,82.595,82.475,83.075,82.445,,
12/11/2017,82.475,82.485,83.075,82.475,,
12/8/2017,82.485,82.415,82.495,82.415,,
12/7/2017,82.415,82.415,83.075,82.325,,
12/6/2017,82.49,82.29,83.12,82.14,,
12/5/2017,82.325,82.345,83.075,82.165,,
12/4/2017,82.345,82.325,83.075,82.265,,
12/1/2017,82.325,82.345,82.375,82.025,,
11/30/2017,82.345,82.045,83.075,82.025,,
11/29/2017,82.035,84.985,84.985,82.035,,
11/28/2017,84.955,84.685,85.085,81.785,,
11/27/2017,84.715,81.595,85.045,81.595,,
11/24/2017,84.625,81.675,84.625,81.675,,
11/23/2017,81.425,83.825,84.375,81.425,,
11/22/2017,83.85,82.94,83.85,82.93,,
11/21/2017,83.85,83.55,83.85,81.12,,
11/20/2017,83.195,81.375,83.825,80.615,,
11/17/2017,83.475,83.475,83.475,83.315,,
11/16/2017,83.44,83.37,83.52,81.05,,
11/15/2017,83.4,83.4,83.4,81.24,,
11/14/2017,83.33,83.18,83.49,81.28,,
11/13/2017,83.325,81.115,83.325,81.115,,
11/10/2017,83.325,83.325,83.325,82.775,,
11/9/2017,82.985,83.365,83.515,81.355,,
11/8/2017,83.25,83.1,83.25,81.19,,
11/7/2017,82.84,83.33,83.68,81.28,,
11/6/2017,83.175,81.145,83.235,81.145,,
11/3/2017,83.175,83.115,83.175,82.925,,
11/2/2017,83.175,82.925,83.275,82.845,,
11/1/2017,82.805,82.915,83.075,82.765,,
10/31/2017,83.16,83.08,83.24,82.44,,
10/30/2017,83.16,83.11,83.19,83.06,,
10/27/2017,82.895,82.895,82.925,82.225,,
10/26/2017,82.895,82.825,83.025,82.765,,
10/25/2017,83.1,83.2,83.25,82.5,,
10/24/2017,82.89,82.87,82.97,81.01,,
10/23/2017,83.1,82.85,83.1,82.66,,
10/20/2017,82.575,82.445,82.575,82.285,,
10/19/2017,82.55,82.46,82.55,82.37,,
10/18/2017,82.435,80.905,82.525,80.905,,
10/17/2017,80.89,80.95,82.45,80.89,,
10/16/2017,80.915,80.875,81.185,80.875,,
10/13/2017,80.875,80.895,80.915,80.825,,
10/12/2017,80.895,81.555,82.475,80.895,,
10/11/2017,81.555,81.395,82.525,80.915,,
10/10/2017,82.06,82.04,82.22,80.91,,
10/9/2017,82.045,81.395,82.075,80.915,,
10/6/2017,81.395,80.885,81.425,80.885,,
10/5/2017,80.885,82.145,82.145,80.885,,
10/4/2017,82.11,81.5,82.22,80.96,,
10/3/2017,81.5,81.93,81.95,80.89,,
10/2/2017,81.955,82.235,82.265,80.915,,
9/29/2017,82.28,82.04,82.36,81.57,,
9/28/2017,81.955,82.205,82.205,80.915,,
9/27/2017,82.205,80.895,82.375,80.895,,
9/26/2017,81.47,81.98,81.98,80.74,,
9/25/2017,81.975,81.995,82.205,80.945,,
9/22/2017,81.965,81.975,81.975,81.255,,
9/21/2017,81.975,81.415,82.025,80.845,,
9/20/2017,80.845,82.055,82.125,80.845,,
9/19/2017,82.125,80.815,82.155,80.815,,
9/18/2017,80.815,80.755,81.815,80.755,,
9/15/2017,80.755,80.795,81.975,80.755,,
9/14/2017,80.795,82.045,82.045,80.795,,
9/13/2017,82.045,82.055,82.225,80.815,,
9/12/2017,81.8,82.06,82.11,80.8,,
9/11/2017,82.075,81.555,82.075,80.815,,
9/8/2017,81.555,81.595,81.595,81.545,,
9/7/2017,81.57,81.34,81.65,80.84,,
9/6/2017,81.37,81.47,81.65,80.94,,
9/5/2017,81.345,81.305,81.475,80.815,,
9/4/2017,81.305,80.795,81.325,80.795,,
9/1/2017,80.795,80.805,81.005,80.795,,
8/31/2017,81.225,81.405,81.465,81.025,,
8/30/2017,81.33,81.28,81.41,80.9,,
8/29/2017,81.195,81.125,81.225,80.945,,
8/28/2017,81.125,81.175,81.375,80.815,,
8/25/2017,81.165,81.415,81.415,81.165,,
8/24/2017,81.195,81.145,81.225,80.815,,
8/23/2017,81.12,81.56,81.56,81.04,,
8/22/2017,81.19,81.43,81.51,80.95,,
8/21/2017,81.26,81.15,81.37,80.86,,
8/18/2017,81.155,81.205,81.205,81.155,,
8/17/2017,81.15,80.97,81.23,80.87,,
8/16/2017,80.945,80.865,81.105,80.865,,
8/15/2017,80.755,80.755,80.915,80.755,,
8/14/2017,80.945,80.965,81.105,80.905,,
8/11/2017,80.855,80.875,80.875,80.855,,
8/10/2017,80.875,80.895,80.995,80.835,,
8/9/2017,80.98,81.03,81.06,80.88,,
8/8/2017,80.965,80.755,81.075,80.755,,
8/7/2017,80.755,80.955,81.035,80.755,,
8/4/2017,80.955,80.995,80.995,80.835,,
8/3/2017,80.925,81.015,81.115,80.815,,
8/2/2017,80.755,81.225,81.295,80.755,,
8/1/2017,81.225,81.325,81.375,80.685,,
7/31/2017,81.325,80.695,81.375,80.125,,
7/28/2017,80.695,80.725,80.725,80.685,,
7/27/2017,80.71,81.3,81.3,80.71,,
7/26/2017,81.115,80.995,81.535,80.965,,
7/25/2017,81.22,80.87,81.42,80.82,,
7/24/2017,80.82,80.77,80.9,80.77,,
7/21/2017,80.695,80.725,80.725,80.695,,
7/20/2017,80.705,80.835,80.835,80.705,,
7/19/2017,80.765,80.795,80.875,80.765,,
7/18/2017,80.745,80.895,80.925,80.675,,
7/17/2017,80.895,81.335,81.335,80.855,,
7/14/2017,81.265,81.445,81.515,81.265,,
7/13/2017,81.355,81.395,81.395,81.125,,
7/12/2017,81.395,81.425,81.545,80.745,,
7/11/2017,81.465,81.485,81.615,80.755,,
7/10/2017,81.45,81.25,81.53,80.77,,
7/7/2017,81.145,81.275,81.275,81.145,,
7/6/2017,81.205,80.905,81.335,80.715,,
7/5/2017,80.885,80.695,80.965,80.695,,
7/4/2017,80.675,80.825,80.905,80.675,,
7/3/2017,80.8,80.8,80.8,80.8,,
6/30/2017,80.695,80.785,80.845,80.625,,
6/29/2017,80.83,80.91,80.95,80.75,,
6/28/2017,80.855,80.825,80.885,80.685,,
6/27/2017,80.8,80.86,80.88,80.8,,
6/26/2017,80.825,80.885,80.905,80.725,,
6/23/2017,80.825,80.775,80.845,80.765,,
6/22/2017,80.81,80.85,80.92,80.64,,
6/21/2017,80.815,80.775,80.845,80.605,,
6/20/2017,80.775,80.805,80.855,80.605,,
6/19/2017,80.785,80.895,80.895,80.655,,
6/16/2017,80.865,80.825,80.875,80.795,,
6/15/2017,80.795,80.845,80.885,80.625,,
6/14/2017,80.84,80.88,80.96,80.67,,
6/13/2017,80.845,80.745,80.875,80.675,,
6/12/2017,80.7,80.97,80.97,80.7,,
6/9/2017,80.905,80.905,80.905,80.825,,
6/8/2017,80.905,80.895,80.915,80.715,,
6/7/2017,80.895,80.825,80.905,80.705,,
6/6/2017,80.825,80.815,80.855,80.695,,
6/5/2017,80.815,80.855,80.915,80.605,,
6/2/2017,80.845,80.835,80.865,80.785,,
6/1/2017,80.855,80.805,80.885,80.675,,
5/31/2017,80.805,80.805,80.895,80.675,,
5/30/2017,80.735,80.755,80.855,80.655,,
5/29/2017,80.755,80.775,80.845,80.625,,
5/26/2017,80.775,80.795,80.795,80.715,,
5/25/2017,80.795,80.755,80.805,80.625,,
5/24/2017,80.71,80.82,80.88,80.64,,
5/23/2017,80.73,80.73,80.83,80.61,,
5/22/2017,80.72,80.8,80.84,80.63,,
5/19/2017,80.755,80.695,80.785,80.595,,
5/18/2017,80.685,81.405,81.405,80.685,,
5/17/2017,80.795,81.395,81.395,80.675,,
5/16/2017,81.36,80.77,81.47,80.67,,
5/15/2017,81.405,81.425,81.655,80.575,,
5/12/2017,81.425,81.425,81.525,81.425,,
5/11/2017,81.425,81.325,81.715,80.575,,
5/10/2017,81.6,81.48,81.6,81.44,,
5/9/2017,81.365,81.555,81.575,80.525,,
5/8/2017,81.55,81.63,81.65,80.59,,
5/5/2017,81.555,81.615,82.745,81.555,,
5/4/2017,81.575,82.705,82.745,81.575,,
5/3/2017,82.67,82.49,83.14,81.83,,
5/2/2017,82.445,82.245,82.565,82.215,,
5/1/2017,82.245,82.225,83.435,82.225,,
4/28/2017,81.86,82.67,82.67,81.86,,
4/27/2017,82.295,84.225,84.245,82.215,,
4/26/2017,84.225,82.445,84.595,82.445,,
4/25/2017,83.65,82.98,83.69,82.49,,
4/24/2017,82.935,82.815,82.945,82.245,,
4/21/2017,82.815,82.795,82.845,82.795,,
4/20/2017,82.795,81.945,82.845,81.895,,
4/19/2017,81.895,81.735,82.225,81.665,,
4/18/2017,81.775,81.005,82.135,81.005,,
4/17/2017,81.09,81.23,81.95,81.09,,
4/14/2017,81.005,81.095,81.095,80.925,,
4/13/2017,81.025,81.045,81.095,80.945,,
4/12/2017,81.045,80.655,81.325,80.645,,
4/11/2017,80.645,80.645,81.125,80.645,,
4/10/2017,80.645,80.475,80.835,80.465,,
4/7/2017,80.475,80.485,80.695,80.455,,
4/6/2017,80.64,80.48,80.64,79.77,,
4/5/2017,80.445,80.345,80.565,79.805,,
4/4/2017,80.31,80.42,80.47,80.23,,
4/3/2017,80.375,80.325,80.425,80.215,,
3/31/2017,80.325,80.805,80.805,80.045,,
3/30/2017,80.245,80.515,80.515,79.795,,
3/29/2017,80.325,80.325,80.595,80.245,,
3/28/2017,80.325,80.315,80.355,80.245,,
3/27/2017,80.285,80.365,80.375,79.915,,
3/24/2017,80.325,80.315,80.455,80.305,,
3/23/2017,80.28,79.87,80.39,79.8,,
3/22/2017,79.825,80.205,80.355,79.675,,
3/21/2017,80.205,80.245,80.365,80.205,,
3/20/2017,80.245,80.265,80.275,79.925,,
3/17/2017,80.265,79.645,80.325,79.645,,
3/16/2017,79.645,80.355,80.385,79.535,,
3/15/2017,80.21,80.34,80.54,80.17,,
3/14/2017,80.295,80.275,80.395,80.275,,
3/13/2017,80.275,80.225,80.305,80.145,,
3/10/2017,80.225,80.105,80.265,80.105,,
3/9/2017,80.2,80.47,80.51,79.93,,
3/8/2017,80.265,80.265,80.295,79.875,,
3/7/2017,80.16,80.24,80.27,80.16,,
3/6/2017,80.05,80.26,80.36,80.05,,
3/3/2017,80.125,79.985,80.145,79.985,,
3/2/2017,80.085,80.165,80.265,80.055,,
3/1/2017,80.045,79.695,80.075,79.685,,
2/28/2017,79.695,79.995,80.065,79.695,,
2/27/2017,79.995,79.895,80.235,79.725,,
2/24/2017,79.895,79.905,79.995,79.645,,
2/23/2017,79.895,80.105,80.125,79.625,,
2/22/2017,80.085,80.245,80.365,79.855,,
2/21/2017,80.155,80.205,80.295,80.045,,
2/20/2017,80.205,80.225,80.455,79.965,,
2/17/2017,80.225,80.245,80.245,79.985,,
2/16/2017,80.225,79.875,80.275,79.875,,
2/15/2017,80.015,80.045,80.705,79.955,,
2/14/2017,79.905,80.065,80.395,79.905,,
2/13/2017,79.975,79.825,80.105,79.815,,
2/10/2017,79.795,79.795,80.005,79.245,,
2/9/2017,79.795,79.255,79.975,79.255,,
2/8/2017,79.92,79.84,80.1,79.67,,
2/7/2017,79.665,79.705,79.875,79.495,,
2/6/2017,79.68,79.69,79.74,79.55,,
2/3/2017,79.675,79.625,79.675,79.625,,
2/2/2017,79.68,79.61,79.68,79.53,,
2/1/2017,79.605,79.295,79.655,79.295,,
1/31/2017,79.615,79.395,79.625,79.395,,
1/30/2017,79.455,79.535,79.715,79.355,,
1/27/2017,79.455,79.445,79.495,79.375,,
1/26/2017,79.375,79.655,79.655,79.375,,
1/25/2017,79.375,79.595,79.675,79.375,,
1/24/2017,79.44,79.49,79.55,79.07,,
1/23/2017,79.48,79.36,79.51,78.77,,
1/20/2017,79.325,79.425,79.515,79.325,,
1/19/2017,79.205,79.415,79.535,79.195,,
1/18/2017,79.345,79.145,79.385,79.125,,
1/17/2017,79.225,79.285,79.345,78.835,,
1/16/2017,79.285,79.305,79.465,79.025,,
1/13/2017,79.305,79.265,79.345,79.095,,
1/12/2017,79.265,79.275,79.345,79.255,,
1/11/2017,79.275,79.295,79.425,78.835,,
1/10/2017,79.005,79.365,79.495,78.915,,
1/9/2017,79.075,79.285,79.635,78.905,,
1/6/2017,79.205,79.205,79.225,78.485,,
1/5/2017,79.205,79.155,79.255,78.445,,
1/4/2017,79.17,79.12,79.46,78.82,,
1/3/2017,79.46,79.05,79.46,78.62,,
1/2/2017,79.005,79.045,79.305,78.525,,
12/30/2016,79.045,79.005,79.415,78.305,,
12/29/2016,79.015,79.065,79.415,78.545,,
12/28/2016,79.045,79.055,79.415,78.625,,
12/27/2016,79.05,79.08,79.42,78.43,,
12/26/2016,79.075,79.085,79.105,78.425,,
12/23/2016,79.085,79.075,79.415,79.075,,
12/22/2016,79.075,79.125,79.415,78.625,,
12/21/2016,79.125,78.635,79.415,78.625,,
12/20/2016,78.695,79.495,79.495,78.695,,
12/19/2016,79.255,79.415,79.425,78.725,,
12/16/2016,79.415,79.405,79.425,79.405,,
12/15/2016,79.445,79.525,79.525,79.275,,
12/14/2016,79.475,79.345,79.525,79.195,,
12/13/2016,79.46,79.42,79.46,79.39,,
12/12/2016,79.375,79.715,80.035,79.325,,
12/9/2016,79.715,79.715,79.745,79.415,,
12/8/2016,79.46,79.79,79.87,79.46,,
12/7/2016,79.655,79.675,79.925,79.415,,
12/6/2016,79.625,79.525,79.675,79.105,,
12/5/2016,79.46,79.62,79.64,79.28,,
12/2/2016,79.575,79.625,79.625,79.235,,
12/1/2016,79.595,79.355,79.675,79.345,,
11/30/2016,79.33,79.47,79.72,79.1,,
11/29/2016,79.4,79.29,79.48,79.02,,
11/28/2016,79.255,79.265,79.345,78.815,,
11/25/2016,79.265,79.325,79.355,79.245,,
11/24/2016,79.315,79.325,79.325,79.225,,
11/23/2016,79.33,79.22,79.8,79.13,,
11/22/2016,79.11,79.25,79.29,78.76,,
11/21/2016,79.205,78.775,79.245,78.755,,
11/18/2016,78.775,78.905,78.905,78.775,,
11/17/2016,78.86,78.69,78.97,78.69,,
11/16/2016,78.83,78.95,78.95,78.64,,
11/15/2016,78.875,78.845,78.905,78.565,,
11/14/2016,78.63,78.64,79.22,78.59,,
11/11/2016,78.575,78.595,78.675,78.565,,
11/10/2016,78.615,78.585,78.745,78.565,,
11/9/2016,78.6,78.72,78.72,78.6,,
11/8/2016,78.645,78.565,78.735,78.565,,
11/7/2016,78.55,78.53,78.84,78.51,,
11/4/2016,78.51,78.56,78.57,78.5,,
11/3/2016,78.51,78.58,78.65,78.48,,
11/2/2016,78.525,78.585,78.645,78.325,,
11/1/2016,78.415,78.315,78.655,78.315,,
10/31/2016,78.355,78.445,78.605,78.025,,
10/28/2016,78.445,78.555,78.705,78.395,,
10/27/2016,78.555,78.545,78.565,78.425,,
10/26/2016,78.51,78.56,78.61,78.37,,
10/25/2016,78.515,78.525,78.535,78.365,,
10/24/2016,78.525,78.405,78.535,78.195,,
10/21/2016,78.405,78.425,78.475,78.195,,
10/20/2016,78.475,78.475,78.485,78.235,,
10/19/2016,78.44,78.6,78.6,78.44,,
10/18/2016,78.555,78.505,78.565,78.365,,
10/17/2016,78.505,78.455,78.765,78.455,,
10/14/2016,78.455,78.425,78.475,78.365,,
10/13/2016,78.42,78.55,78.58,78.42,,
10/12/2016,78.415,78.515,78.515,78.415,,
10/11/2016,78.445,78.655,78.655,78.365,,
10/10/2016,78.505,78.435,78.515,78.025,,
10/7/2016,78.435,78.745,78.745,78.395,,
10/6/2016,78.475,78.585,78.585,78.395,,
10/5/2016,78.495,78.525,78.525,78.455,,
10/4/2016,78.52,78.65,78.67,78.52,,
10/3/2016,78.525,78.555,78.555,78.475,,
9/30/2016,78.555,78.505,78.585,78.395,,
9/29/2016,78.505,78.645,78.695,78.505,,
9/28/2016,78.585,78.575,78.775,78.295,,
9/27/2016,78.575,78.515,78.675,78.345,,
9/26/2016,78.515,78.555,78.555,78.345,,
9/23/2016,78.555,78.565,78.605,78.345,,
9/22/2016,78.395,78.495,78.625,78.395,,
9/21/2016,78.385,78.475,78.665,78.385,,
9/20/2016,78.405,78.495,78.495,78.245,,
9/19/2016,78.495,78.415,78.525,78.245,,
9/16/2016,78.415,78.475,78.475,78.245,,
9/15/2016,78.475,78.375,78.495,78.245,,
9/14/2016,78.34,78.43,78.44,78.34,,
9/13/2016,78.385,78.375,78.395,78.295,,
9/12/2016,78.375,78.385,78.565,78.295,,
9/9/2016,78.385,78.425,78.575,78.295,,
9/8/2016,78.355,78.515,78.545,78.355,,
9/7/2016,78.455,78.375,78.495,78.295,,
9/6/2016,78.34,78.45,78.52,78.34,,
9/5/2016,78.405,78.405,78.475,78.395,,
9/2/2016,78.405,78.445,78.445,78.395,,
9/1/2016,78.43,78.47,78.48,78.29,,
8/31/2016,78.475,78.435,78.485,78.355,,
8/30/2016,78.355,78.505,78.505,78.295,,
8/29/2016,78.505,78.385,78.525,78.275,,
8/26/2016,78.385,78.455,78.455,78.275,,
8/25/2016,78.385,78.485,78.485,78.275,,
8/24/2016,78.415,78.515,78.585,78.365,,
8/23/2016,78.37,78.52,78.57,78.29,,
8/22/2016,78.425,78.385,78.575,78.275,,
8/19/2016,78.385,78.395,78.425,78.305,,
8/18/2016,78.395,78.385,78.425,78.265,,
8/17/2016,78.385,78.515,78.565,78.385,,
8/16/2016,78.425,78.395,78.475,78.295,,
8/15/2016,78.465,78.465,78.495,78.415,,
8/12/2016,78.43,78.41,78.47,78.41,,
8/11/2016,78.45,78.44,78.53,78.4,,
8/10/2016,78.425,78.445,78.475,78.105,,
8/9/2016,78.445,78.405,78.475,78.295,,
8/8/2016,78.365,78.505,78.545,78.365,,
8/5/2016,78.435,78.445,78.445,78.425,,
8/4/2016,78.425,78.785,78.785,78.425,,
8/3/2016,78.455,78.455,78.505,78.345,,
8/2/2016,78.355,78.435,78.495,78.345,,
8/1/2016,78.405,78.445,78.505,78.395,,
7/29/2016,78.445,78.475,78.515,78.345,,
7/28/2016,78.515,77.92,78.525,77.92,,
7/27/2016,78.505,78.33,78.585,78.33,,
7/26/2016,78.495,78.28,78.555,78.28,,
7/25/2016,78.47,78.33,78.83,78.27,,
7/22/2016,78.455,78.39,78.515,78.17,,
7/21/2016,78.53,78.42,78.63,78.17,,
7/20/2016,78.445,78.4,78.885,78.17,,
7/19/2016,78.525,78.13,78.535,78.13,,
7/18/2016,78.495,78.3,79.065,78.17,,
7/16/2016,78.425,78.3,78.425,78.3,,
7/15/2016,78.355,78.22,78.475,78.22,,
7/14/2016,78.475,78.38,78.605,78.27,,
7/13/2016,78.505,78.22,78.745,78.17,,
7/12/2016,78.345,78.4,78.565,78.22,,
7/11/2016,78.49,78.28,78.58,78.17,,
7/8/2016,78.405,78.25,78.565,78.17,,
7/7/2016,78.39,78.2,78.52,78.11,,
7/6/2016,78.395,78.25,78.525,78.17,,
7/5/2016,78.375,78.05,78.425,78.05,,
7/4/2016,78.405,78.28,78.425,78.25,,
7/1/2016,78.405,78.33,78.955,78.23,,
6/30/2016,78.455,78.32,78.525,78.17,,
6/29/2016,78.475,78.37,78.545,78.22,,
6/28/2016,78.495,78.36,78.565,78.29,,
6/27/2016,78.565,78.41,78.575,78.22,,
6/24/2016,78.535,78.43,78.575,78.33,,
6/23/2016,78.555,78,78.575,78,,
6/22/2016,78.525,78.38,78.545,78.32,,
6/21/2016,78.505,78.44,78.565,78.3,,
6/20/2016,78.505,78.52,78.645,78.18,,
6/17/2016,78.645,78.43,78.655,78.21,,
6/16/2016,78.52,78.44,78.72,78.35,,
6/15/2016,78.29,78.46,78.65,78.21,,
6/14/2016,78.6,78.55,78.83,78.34,,
6/13/2016,78.6,78.56,78.87,78.34,,
6/10/2016,78.705,78.55,78.945,78.55,,
6/9/2016,78.69,78.58,78.79,78.42,,
6/8/2016,78.705,78.56,78.735,78.34,,
6/7/2016,78.695,78.6,78.745,78.42,,
6/6/2016,78.725,78.6,78.745,78.5,,
6/3/2016,78.705,78.45,78.735,78.29,,
6/2/2016,78.575,78.48,78.745,78.26,,
6/1/2016,78.57,78.6,78.79,78.26,,
5/31/2016,78.725,78.42,78.745,78.26,,
5/30/2016,78.545,78.57,78.745,78.42,,
5/27/2016,78.545,78.6,78.745,78.34,,
5/26/2016,78.725,78.58,78.745,78.35,,
5/25/2016,78.705,78.55,79.035,78.42,,
5/24/2016,78.64,78.57,78.79,78.35,,
5/23/2016,78.615,78.33,78.745,78.33,,
5/20/2016,78.43,78.58,78.78,78.27,,
5/19/2016,78.705,78.5,78.745,78.42,,
5/18/2016,78.625,78.6,78.745,78.36,,
5/17/2016,78.635,78.6,78.835,78.42,,
5/16/2016,78.725,78.61,78.745,78.42,,
5/13/2016,78.735,78.57,78.745,78.5,,
5/12/2016,78.725,78.58,78.745,78.06,,
5/11/2016,78.67,78.55,78.79,78.35,,
5/10/2016,78.67,78.28,78.77,78.28,,
5/9/2016,78.405,78.27,78.475,78.24,,
5/6/2016,78.395,78.28,78.425,78.27,,
5/5/2016,78.42,78.27,78.47,78.27,,
5/4/2016,78.395,78.3,78.435,78.27,,
5/3/2016,78.425,78.27,78.435,78.27,,
5/2/2016,78.395,78.3,78.445,78.27,,
4/29/2016,78.395,78.32,78.445,78.27,,
4/28/2016,78.445,78.3,78.475,78.27,,
4/27/2016,78.425,78.33,78.455,78.3,,
4/26/2016,78.455,78.23,78.475,78.23,,
4/25/2016,78.355,78.25,78.455,78.22,,
4/22/2016,78.375,78.25,78.445,78.25,,
4/21/2016,78.375,78.3,78.475,78.25,,
4/20/2016,78.425,78.32,78.445,78.22,,
4/19/2016,78.445,78.33,78.475,78.16,,
4/18/2016,78.415,78.27,78.495,78.27,,
4/15/2016,78.395,78.28,78.415,78.27,,
4/14/2016,78.405,78.25,78.415,78.25,,
4/13/2016,78.4,78.26,78.4,78.25,,
4/12/2016,78.385,78.32,78.445,78.26,,
4/11/2016,78.445,78.25,78.475,78.25,,
4/8/2016,78.375,78.27,78.395,78.25,,
4/7/2016,78.395,78.3,78.475,78.27,,
4/6/2016,78.425,78.32,78.445,78.3,,
4/5/2016,78.445,78.16,78.475,78.16,,
4/4/2016,78.285,78.18,78.345,78.16,,
4/1/2016,78.305,78.22,78.415,78.18,,
3/31/2016,78.345,78.25,78.415,78.22,,
3/30/2016,78.375,78.33,78.455,78.25,,
3/29/2016,78.375,78.3,78.455,78.22,,
3/28/2016,78.425,78.32,78.445,78.22,,
3/25/2016,78.455,78.33,78.455,78.33,,
3/24/2016,78.455,78.2,78.475,78.2,,
3/23/2016,78.325,78.21,78.395,78.2,,
3/22/2016,78.335,78.23,78.355,78.21,,
3/21/2016,78.355,78.25,78.475,78.23,,
3/18/2016,78.375,78.26,78.395,78.25,,
3/17/2016,78.385,78.27,78.395,78.26,,
3/16/2016,78.395,78.28,78.405,78.27,,
3/15/2016,78.405,78.3,78.425,78.28,,
3/14/2016,78.425,78.32,78.445,78.27,,
3/11/2016,78.445,78.33,78.455,78.27,,
3/10/2016,78.455,78.32,78.475,78.27,,
3/9/2016,78.445,78.33,78.455,78.27,,
3/8/2016,78.455,78.33,78.525,78.32,,
3/7/2016,78.47,78.36,78.53,78.33,,
3/4/2016,78.485,78.37,78.525,78.32,,
3/3/2016,78.495,78.38,78.505,78.32,,
3/2/2016,78.505,78.32,78.525,78.32,,
3/1/2016,78.445,78.34,78.465,78.32,,
2/29/2016,78.57,78.33,78.62,78.33,,
2/26/2016,78.455,78.35,78.775,78.33,,
2/25/2016,78.475,78.37,78.525,78.35,,
2/24/2016,78.495,78.36,78.525,78.36,,
2/23/2016,78.485,78.38,78.545,78.36,,
2/22/2016,78.595,78.4,78.595,78.38,,
2/19/2016,78.525,78.5,78.625,78.4,,
2/18/2016,78.625,78.4,78.715,78.4,,
2/17/2016,78.525,78.38,78.715,78.38,,
2/16/2016,78.505,78.4,78.545,78.38,,
2/15/2016,78.525,78.4,78.775,78.4,,
2/12/2016,78.525,78.57,78.715,78.4,,
2/11/2016,78.695,78.58,78.715,78.49,,
2/10/2016,78.705,78.65,78.775,78.58,,
2/9/2016,78.775,78.68,78.805,78.57,,
2/8/2016,78.805,78.47,78.825,78.47,,
2/5/2016,78.595,78.48,78.715,78.47,,
2/4/2016,78.605,78.52,78.645,78.48,,
2/3/2016,78.645,78.53,78.665,78.51,,
2/2/2016,78.655,78.3,78.675,78.3,,
2/1/2016,78.425,78.33,78.545,78.3,,
1/29/2016,78.455,78.35,78.545,78.33,,
1/28/2016,78.475,78.33,78.545,78.33,,
1/27/2016,78.455,78.35,78.545,78.33,,
1/26/2016,78.475,78.4,78.575,78.35,,
1/25/2016,78.525,78.35,78.545,78.35,,
1/22/2016,78.475,78.38,78.525,78.35,,
1/21/2016,78.505,78.43,78.555,78.37,,
1/20/2016,78.555,78.43,78.575,78.37,,
1/19/2016,78.555,78.4,78.575,78.37,,
1/18/2016,78.525,78.42,78.575,78.4,,
1/15/2016,78.545,78.43,78.555,78.37,,
1/14/2016,78.555,78.35,78.575,78.35,,
1/13/2016,78.475,78.27,78.575,78.27,,
1/12/2016,78.395,78.33,78.575,78.27,,
1/11/2016,78.455,78.27,78.575,78.27,,
1/8/2016,78.395,78.3,78.445,78.27,,
1/7/2016,78.425,78.38,78.525,78.3,,
1/6/2016,78.505,78.33,78.525,78.33,,
1/5/2016,78.455,78.37,78.575,78.25,,
1/4/2016,78.495,78.08,78.525,78.08,,
1/1/2016,78.205,78.08,78.205,78.08,,
12/31/2015,78.205,78.08,78.595,78.08,,
12/30/2015,78.205,78.1,78.425,78.08,,
12/29/2015,78.225,78.12,78.245,78.1,,
12/28/2015,78.245,78.48,78.605,77.67,,
12/25/2015,78.605,78.48,78.605,78.48,,
12/24/2015,78.605,78.5,78.645,78.48,,
12/23/2015,78.625,78.02,78.705,77.72,,
12/22/2015,78.145,78.05,78.705,78.02,,
